,StudentID,over_lap,gap
6959,ID-19779,[],[]
6960,ID-17686,[],[]
6961,ID-18748,[],[]
6962,ID-17492,[],[]
6963,ID-14390,[],[82559]
6964,ID-20303,[],[]
6965,ID-20243,[],[]
6966,ID-22920,[],[]
6967,ID-20882,[],[]
6968,ID-22818,[],[]
6969,ID-20899,[],[]
6970,ID-23475,[],[102260]
6971,ID-11870,[],[]
6972,ID-23151,[],[]
6973,ID-20389,[],[]
6974,ID-14802,[],[]
6975,ID-22658,[],[]
6976,ID-20009,[],[]
6977,ID-13076,[],[]
6978,ID-14827,[],[]
6979,ID-21577,[],[]
6980,ID-21849,[],[]
6981,ID-20767,[],[149210]
6982,ID-23268,[],[]
6983,ID-20432,[],[]
6984,ID-09187,[],[]
6985,ID-23820,[],[]
6986,ID-08348,[],[]
6987,ID-23186,[],[203733]
6988,ID-22013,[],[]
6989,ID-23942,[],[]
6990,ID-10224,[],[]
6991,ID-21440,[],[]
6992,ID-18473,[],[]
6993,ID-00059,[],[]
6994,ID-21468,[6994],[]
6995,ID-11962,[],[72088]
6996,ID-04123,[],[]
6997,ID-21396,[],[]
6998,ID-18869,[],[]
6999,ID-22617,[],[]
7000,ID-22875,[],[]
7001,ID-20369,[],[]
7002,ID-22114,[],[]
7003,ID-22193,[],[]
7004,ID-20179,[],[]
7005,ID-22793,[],[]
7006,ID-21613,"[190789, 4636, 4787, 4009, 4814, 4450, 6387, 7006, 9063, 13252, 17505, 19488, 23017, 28576, 43319, 44309, 53996, 61462]",[]
7007,ID-20018,[7007],[]
7008,ID-19904,[],[]
7009,ID-18879,[],[]
7010,ID-17562,[],[]
7011,ID-05404,[],[]
7012,ID-21554,[],[]
7013,ID-09224,[],[]
7014,ID-22035,[],[]
7015,ID-21977,[],[]
7016,ID-20391,[],[]
7017,ID-06520,[],[]
7018,ID-19119,[],[]
7019,ID-19302,[],[88266]
7020,ID-16758,[],[]
7021,ID-22989,[],[]
7022,ID-23071,[],[]
7023,ID-22503,[],[]
7024,ID-18525,[],[]
7025,ID-22478,[],[]
7026,ID-21988,[],[]
7027,ID-24196,[],[]
7028,ID-20794,[],[]
7029,ID-22370,[],[]
7030,ID-14146,[],[]
7031,ID-16324,[],[]
7032,ID-23776,[5275],[]
7033,ID-14286,[340],[]
7034,ID-23449,[],[]
7035,ID-21194,[],[]
7036,ID-23959,[],[]
7037,ID-22874,[],[8478]
7038,ID-19949,[],[]
7039,ID-22344,[],[]
7040,ID-20533,[],[]
7041,ID-23552,[],[]
7042,ID-22043,[],[]
7043,ID-12291,[],[]
7044,ID-19989,[],[]
7045,ID-22496,[],[]
7046,ID-23700,[],[]
7047,ID-20007,[],[]
7048,ID-15145,[],[]
7049,ID-16739,[],[]
7050,ID-20722,[],[]
7051,ID-16875,[],[]
7052,ID-24245,[],[]
7053,ID-22153,[384],[]
7054,ID-22691,[],[]
7055,ID-22808,[],[]
7056,ID-14571,[],[]
7057,ID-11913,[],[]
7058,ID-20408,"[189543, 4156, 4943, 3494, 4565, 4153, 7058, 5949, 10749, 12643, 17363, 19795, 23611, 30338, 44954, 52682, 54384, 61076]",[]
7059,ID-23610,[530],[]
7060,ID-19608,[],[]
7061,ID-20084,[],[]
7062,ID-21542,[],[]
7063,ID-18089,[],[]
7064,ID-22414,[],[]
7065,ID-24067,[],[]
7066,ID-23645,[],[]
7067,ID-07388,[],[]
7068,ID-21857,[],[]
7069,ID-21858,[],[]
7070,ID-22140,[],[]
7071,ID-19504,[],[]
7072,ID-23672,[],[]
7073,ID-20292,[],[]
7074,ID-20713,[],[]
7075,ID-23448,[],[]
7076,ID-21778,[],[]
7077,ID-20591,[],[]
7078,ID-19923,[],[]
7079,ID-19658,[],[]
7080,ID-00453,[],[]
7081,ID-23670,[],[]
7082,ID-21484,[],[]
7083,ID-21572,[],[]
7084,ID-04000,[],[]
7085,ID-19551,[7085],[]
7086,ID-20257,[],[]
7087,ID-19970,[],[]
7088,ID-18034,[],[]
7089,ID-13700,[],[]
7090,ID-21262,[],[]
7091,ID-23651,[],[]
7092,ID-00118,[],[]
7093,ID-08686,[],[]
7094,ID-18021,[],[]
7095,ID-18967,[],[]
7096,ID-18386,[63194],[]
7097,ID-21135,[],[]
7098,ID-21049,[],[]
7099,ID-21946,[],[]
7100,ID-24088,[],[140322]
7101,ID-21573,[7749],[]
7102,ID-21157,[],[]
7103,ID-22458,[],[]
7104,ID-20894,[],[]
7105,ID-17408,[],[]
7106,ID-02833,[],[]
7107,ID-01156,[],[]
7108,ID-12739,[],[]
7109,ID-19019,[],[]
7110,ID-24236,[],[]
7111,ID-22423,[],[]
7112,ID-23421,[],[]
7113,ID-21671,[],[]
7114,ID-16017,[],[]
7115,ID-23343,[],[]
7116,ID-14404,[1538],[]
7117,ID-15394,[],[]
7118,ID-23236,[],[]
7119,ID-17788,[],[]
7120,ID-20361,[9126],[]
7121,ID-05569,[],[]
7122,ID-23213,[],[]
7123,ID-23273,[],[]
7124,ID-20289,[],[]
7125,ID-08289,[],[]
7126,ID-21757,[],[]
7127,ID-12785,[],[]
7128,ID-07628,[],[]
7129,ID-16071,[],[]
7130,ID-24603,[],[]
7131,ID-25782,[],[]
7132,ID-25755,[8107],[]
7133,ID-25349,[],[]
7134,ID-13481,[],[]
7135,ID-11908,[7870],[]
7136,ID-23915,[],[]
7137,ID-12206,[],[5740]
7138,ID-05605,[],[]
7139,ID-21879,[],[]
7140,ID-21015,[],[]
7141,ID-18896,[],[]
7142,ID-07619,[],[]
7143,ID-24208,[],[]
7144,ID-20643,[],[]
7145,ID-17521,[],[]
7146,ID-12786,[],[]
7147,ID-23611,[],[]
7148,ID-21183,[],[1177]
7149,ID-17944,[],[]
7150,ID-04162,[],[]
7151,ID-01702,[],[]
7152,ID-12872,[],[]
7153,ID-07345,[],[]
7154,ID-18760,[],[]
7155,ID-16411,[],[]
7156,ID-22101,[],[]
7157,ID-23464,[],[]
7158,ID-23870,[],[]
7159,ID-26032,[],[]
7160,ID-11709,[],[]
7161,ID-05204,[7723],[]
7162,ID-19024,[],[98879]
7163,ID-20852,[],[]
7164,ID-22073,[],[]
7165,ID-21865,[],[]
7166,ID-20625,[],[]
7167,ID-19751,[],[]
7168,ID-12681,[],[]
7169,ID-24042,[],[]
7170,ID-20457,[9061],[]
7171,ID-20808,[],[]
7172,ID-20442,[],[]
7173,ID-15711,[],[]
7174,ID-18138,[],[]
7175,ID-02879,[],[]
7176,ID-21273,[],[]
7177,ID-21097,[],[]
7178,ID-04727,[],[]
7179,ID-17412,[],[]
7180,ID-22156,[],[]
7181,ID-14382,[],[]
7182,ID-19022,[10069],[]
7183,ID-22320,[],[]
7184,ID-23791,[],[]
7185,ID-16165,[],[]
7186,ID-08857,[],[]
7187,ID-22295,[],[66180]
7188,ID-20738,[],[]
7189,ID-19290,[],[]
7190,ID-21123,[],[]
7191,ID-23241,[8724],[]
7192,ID-17258,[],[]
7193,ID-25156,[],[]
7194,ID-16908,[],[]
7195,ID-17224,[],[2459]
7196,ID-23949,[],[]
7197,ID-22949,[],[]
7198,ID-24296,[],[]
7199,ID-23564,[],[]
7200,ID-22574,[7310],[]
7201,ID-16008,[],[]
7202,ID-17763,[],[]
7203,ID-20067,[],[]
7204,ID-23997,[],[]
7205,ID-04534,[],[]
7206,ID-16819,[],[]
7207,ID-12780,[],[]
7208,ID-23788,[],[]
7209,ID-21339,[],[]
7210,ID-19100,[],[]
7211,ID-23132,[],[]
7212,ID-09761,[],[]
7213,ID-10528,[],[33586]
7214,ID-22542,[],[]
7215,ID-12530,[],[]
7216,ID-06676,[],[]
7217,ID-24953,[],[]
7218,ID-05745,[],[]
7219,ID-18692,[],[]
7220,ID-16198,[],[]
7221,ID-23164,[],[]
7222,ID-15647,[8724],[]
7223,ID-21874,[],[]
7224,ID-25947,[],[]
7225,ID-04835,[],[]
7226,ID-24183,[],[]
7227,ID-19780,[],[]
7228,ID-15623,[],[]
7229,ID-22319,[],[]
7230,ID-22902,[],[]
7231,ID-17434,[],[]
7232,ID-25864,[],"[90852, 119367]"
7233,ID-20294,[],[]
7234,ID-20074,[],[]
7235,ID-23477,[],[]
7236,ID-10076,[],[]
7237,ID-22081,[],[]
7238,ID-18554,[],[149210]
7239,ID-22514,[],[]
7240,ID-23282,[],[]
7241,ID-22160,[],[]
7242,ID-22541,[],[]
7243,ID-19090,[],[]
7244,ID-18187,[],[]
7245,ID-24380,[],[]
7246,ID-15247,[],[]
7247,ID-24914,[],[]
7248,ID-21283,[],[]
7249,ID-22245,[10054],[]
7250,ID-16088,[],[]
7251,ID-21883,[],[]
7252,ID-22148,[],[]
7253,ID-13458,[],[]
7254,ID-19749,[],[]
7255,ID-05639,[],[]
7256,ID-14904,[],[]
7257,ID-05450,[],[]
7258,ID-25931,[],[]
7259,ID-15837,[],[]
7260,ID-22278,[],[]
7261,ID-25980,[],[]
7262,ID-17362,[],[]
7263,ID-21712,[],[]
7264,ID-20230,[],[]
7265,ID-22711,[52344],[]
7266,ID-25360,[],[]
7267,ID-19993,[],[]
7268,ID-20605,[],[]
7269,ID-20329,[],[]
7270,ID-15326,[],[]
7271,ID-22356,[],[]
7272,ID-08159,[],[]
7273,ID-22761,[],[]
7274,ID-20105,[],[140258]
7275,ID-23337,[],[]
7276,ID-26452,[8069],[]
7277,ID-07415,[],[]
7278,ID-22475,[],[]
7279,ID-26693,[10292],[]
7280,ID-15254,[],[]
7281,ID-25477,[],[]
7282,ID-23137,[],[]
7283,ID-22336,[],[]
7284,ID-16661,[],[]
7285,ID-23060,[],[]
7286,ID-20730,[],[]
7287,ID-25213,[],[]
7288,ID-24778,[],[]
7289,ID-20700,[],[]
7290,ID-19092,[],[]
7291,ID-19174,[],[]
7292,ID-13385,[],[]
7293,ID-21772,[],[]
7294,ID-24133,[],[]
7295,ID-22952,[],[]
7296,ID-17552,[],[]
7297,ID-24299,[],[]
7298,ID-25541,[],[]
7299,ID-16931,[],[]
7300,ID-24765,[],[]
7301,ID-23876,[],[]
7302,ID-21270,[],[]
7303,ID-18909,[],[]
7304,ID-20424,[],[]
7305,ID-21876,[],[]
7306,ID-16425,[7007],[]
7307,ID-09632,[],[]
7308,ID-16122,[],[]
7309,ID-18383,[],[]
7310,ID-18342,[7310],[]
7311,ID-12374,[],[102260]
7312,ID-18562,[],[]
7313,ID-19804,[],[]
7314,ID-01081,[],[]
7315,ID-25255,[],[]
7316,ID-12492,[],[]
7317,ID-25249,[],[]
7318,ID-22446,[],[]
7319,ID-16335,[],"[47649, 169897]"
7320,ID-23140,[],[]
7321,ID-21186,[],[]
7322,ID-19431,[],"[63980, 81538, 145243]"
7323,ID-25670,[],[]
7324,ID-22688,[],[]
7325,ID-22664,[],[]
7326,ID-17349,[],[]
7327,ID-24925,[],[]
7328,ID-00482,[],[]
7329,ID-10734,[],[]
7330,ID-12655,[],[]
7331,ID-21976,[],[]
7332,ID-24354,[],[]
7333,ID-19860,[],[]
7334,ID-15653,[],[]
7335,ID-19596,[],[]
7336,ID-11174,[],[]
7337,ID-20520,[],[]
7338,ID-18315,[],[]
7339,ID-25084,[],[]
7340,ID-15351,[],[]
7341,ID-21467,[],[]
7342,ID-08066,[],[]
7343,ID-23173,[],[]
7344,ID-26267,[10696],[]
7345,ID-19882,[],[]
7346,ID-11774,[],[]
7347,ID-20942,[],[]
7348,ID-13220,[],[]
7349,ID-25593,[],[]
7350,ID-20383,[9471],[]
7351,ID-18617,[],[]
7352,ID-25324,[],[]
7353,ID-24671,[],[]
7354,ID-22480,[],[]
7355,ID-18155,[],[]
7356,ID-10976,[],[]
7357,ID-16497,[],[]
7358,ID-22921,[],[]
7359,ID-24664,[],[]
7360,ID-19391,[],[]
7361,ID-21981,[],[]
7362,ID-12472,[],[]
7363,ID-23865,[150709],[]
7364,ID-19930,[],[]
7365,ID-24697,[],[]
7366,ID-21804,[],[]
7367,ID-13416,[],[]
7368,ID-19408,[],[]
7369,ID-15241,[],[]
7370,ID-22835,[],[]
7371,ID-24363,[],[]
7372,ID-25331,[],[]
7373,ID-23443,[],[]
7374,ID-13989,[],[]
7375,ID-23332,[],[]
7376,ID-15408,[],[]
7377,ID-21365,[],[]
7378,ID-17770,[],[]
7379,ID-23952,[],[]
7380,ID-21627,[],[]
7381,ID-21575,[],[]
7382,ID-06351,[],[]
7383,ID-22796,[],[217807]
7384,ID-23284,[],[]
7385,ID-20600,[],[]
7386,ID-20918,[],[]
7387,ID-23668,[],[]
7388,ID-27188,[],[]
7389,ID-00074,[],[]
7390,ID-22681,[],[]
7391,ID-19503,[],[]
7392,ID-20741,[],[141166]
7393,ID-22455,[],[]
7394,ID-17937,[],[]
7395,ID-19500,[],[]
7396,ID-19237,[10437],[]
7397,ID-25914,[],[]
7398,ID-24839,[],[]
7399,ID-18974,[],[]
7400,ID-16521,[],[]
7401,ID-17804,[],[]
7402,ID-15519,[],[]
7403,ID-23995,[],[]
7404,ID-23817,[],[]
7405,ID-18645,[],[]
7406,ID-10679,[8010],[]
7407,ID-24689,[],[]
7408,ID-26245,[],[]
7409,ID-20577,[],[]
7410,ID-26215,[],[]
7411,ID-24342,[],[]
7412,ID-22552,[],[102420]
7413,ID-19423,[],[]
7414,ID-22951,[],[]
7415,ID-25121,[],[]
7416,ID-22426,[],[]
7417,ID-25562,[],[]
7418,ID-24214,[],[98409]
7419,ID-05891,[],[]
7420,ID-21890,[],[]
7421,ID-23908,[],[]
7422,ID-18251,[8011],[]
7423,ID-20648,[],[]
7424,ID-11347,[],[]
7425,ID-22965,[],[]
7426,ID-25287,[],[]
7427,ID-20874,[7850],[]
7428,ID-22573,[],[98069]
7429,ID-13066,[],[]
7430,ID-23585,[8991],[]
7431,ID-22774,[8069],[]
7432,ID-20108,[],[]
7433,ID-23793,[],[154612]
7434,ID-23149,[],[]
7435,ID-07813,[],[]
7436,ID-16754,[],[]
7437,ID-21737,[],[101231]
7438,ID-23686,[],[]
7439,ID-25784,[],[]
7440,ID-17584,[],[]
7441,ID-16943,[],[]
7442,ID-15559,[],[]
7443,ID-19704,[],[]
7444,ID-22279,[],[]
7445,ID-22766,[],[]
7446,ID-23682,[],[]
7447,ID-25649,[],[]
7448,ID-25410,[],[]
7449,ID-22502,[],"[109205, 143829]"
7450,ID-05807,[],[]
7451,ID-17093,[],[]
7452,ID-18025,[4133],[]
7453,ID-26158,[],[]
7454,ID-21420,[],[]
7455,ID-23331,[],[33586]
7456,ID-22830,[],[]
7457,ID-21681,[],[]
7458,ID-19851,[],[]
7459,ID-21921,[],[]
7460,ID-23041,[],[]
7461,ID-23180,[],[]
7462,ID-21831,[],[]
7463,ID-20137,[],[]
7464,ID-18604,[],[152135]
7465,ID-06995,[],[]
7466,ID-16166,[],[]
7467,ID-16116,[],[]
7468,ID-16174,[],[]
7469,ID-24927,[],[]
7470,ID-23691,[],[]
7471,ID-22308,[],[]
7472,ID-24569,[],[]
7473,ID-24506,[],[]
7474,ID-21020,[],[]
7475,ID-22268,[],[]
7476,ID-25236,[],[]
7477,ID-25281,[],[]
7478,ID-24370,[],[]
7479,ID-26640,[],[]
7480,ID-24521,[],[]
7481,ID-23418,[],[]
7482,ID-19345,[],[]
7483,ID-26160,[],[]
7484,ID-26952,[],[138409]
7485,ID-22809,[],[]
7486,ID-26951,[],[]
7487,ID-22413,[9924],[]
7488,ID-20915,[],[]
7489,ID-20193,[],[]
7490,ID-22680,[],[]
7491,ID-23941,[8739],[]
7492,ID-19572,[],[]
7493,ID-21363,[],[]
7494,ID-26536,[],[]
7495,ID-23196,[9158],[]
7496,ID-25609,[],[]
7497,ID-23558,[10458],[]
7498,ID-26333,[],[]
7499,ID-22488,[],[]
7500,ID-25112,[],[]
7501,ID-19465,[8413],[]
7502,ID-16248,[],[]
7503,ID-19924,[],"[119661, 189933]"
7504,ID-16964,[9932],[]
7505,ID-21243,[],[]
7506,ID-13903,[],[]
7507,ID-19313,[],[]
7508,ID-22258,[],[]
7509,ID-23673,[8520],[]
7510,ID-17965,[],[]
7511,ID-20850,[],[]
7512,ID-23364,[6834],[]
7513,ID-19288,[],[]
7514,ID-20822,[],[]
7515,ID-22127,[],[]
7516,ID-23775,[],[]
7517,ID-23107,[],[]
7518,ID-22686,[],[]
7519,ID-19145,[],[]
7520,ID-23614,[5464],[107624]
7521,ID-23822,[],[]
7522,ID-25614,[],[]
7523,ID-23056,[],[]
7524,ID-20745,[],[]
7525,ID-24774,[],[]
7526,ID-20054,[],[]
7527,ID-18552,[],[]
7528,ID-23259,[],[]
7529,ID-22498,[],[]
7530,ID-24263,[],[]
7531,ID-23169,[],[154754]
7532,ID-20581,[],[]
7533,ID-22205,[],[]
7534,ID-25608,[],[]
7535,ID-22266,[],[]
7536,ID-22632,[],[34906]
7537,ID-24467,[],[]
7538,ID-24268,[],[]
7539,ID-16441,[],[]
7540,ID-22621,[],[]
7541,ID-22526,[8865],[]
7542,ID-25297,[],[89620]
7543,ID-21315,[],[]
7544,ID-23875,[],[]
7545,ID-21540,[],[]
7546,ID-23602,[],[]
7547,ID-18146,[],[]
7548,ID-24244,[],[]
7549,ID-23828,[],[]
7550,ID-18579,"[115803, 87187, 102714]",[]
7551,ID-23599,[],[]
7552,ID-21350,[],[]
7553,ID-24858,[],[]
7554,ID-16480,[],[]
7555,ID-20917,[],[]
7556,ID-15849,[],[]
7557,ID-25646,[],[]
7558,ID-20285,[],[139105]
7559,ID-25550,[],[]
7560,ID-15723,[],[]
7561,ID-25265,[],[]
7562,ID-19020,[],[]
7563,ID-25509,[],[]
7564,ID-06770,[],[]
7565,ID-19753,[],[]
7566,ID-25686,[],[]
7567,ID-17002,[],[]
7568,ID-26286,[],[]
7569,ID-20699,[],[136100]
7570,ID-15862,[],[]
7571,ID-06642,[],[]
7572,ID-23794,[],[]
7573,ID-21764,[],"[7573, 134946]"
7574,ID-17588,[],[]
7575,ID-23006,[],[66673]
7576,ID-26272,[9924],[]
7577,ID-24675,[],[]
7578,ID-22585,[],[]
7579,ID-22363,[],[]
7580,ID-24261,[],[]
7581,ID-23761,[],[]
7582,ID-25388,[],[]
7583,ID-20619,[],[147708]
7584,ID-16731,[],[]
7585,ID-17919,[],[]
7586,ID-24950,[],[]
7587,ID-25994,[],[]
7588,ID-20334,[],[]
7589,ID-24928,[],[]
7590,ID-23510,[],[]
7591,ID-22594,[],[]
7592,ID-23960,[],"[4780, 45150]"
7593,ID-22891,[],[]
7594,ID-24624,[],[]
7595,ID-25650,[],[]
7596,ID-18730,[],[]
7597,ID-00415,[],[116453]
7598,ID-25658,[10437],[]
7599,ID-23152,[],[]
7600,ID-22095,[],[]
7601,ID-20060,[],[]
7602,ID-26058,[10584],[]
7603,ID-24272,[],[]
7604,ID-21889,[],[]
7605,ID-26053,[],[]
7606,ID-25119,[],[]
7607,ID-17841,[8162],[]
7608,ID-21972,[],[]
7609,ID-20151,[],[]
7610,ID-21099,[6875],[]
7611,ID-23912,[],[]
7612,ID-23124,[],[]
7613,ID-24302,[],[]
7614,ID-25705,[],[]
7615,ID-24389,[],[]
7616,ID-17540,[],[]
7617,ID-05723,[],[]
7618,ID-19150,[],[]
7619,ID-24777,[],[67337]
7620,ID-22700,[],[]
7621,ID-22096,[],[]
7622,ID-20201,[],[]
7623,ID-24023,[],[]
7624,ID-21728,[],[]
7625,ID-22653,[],[]
7626,ID-14369,[],[]
7627,ID-12802,[],[]
7628,ID-22873,[],[]
7629,ID-22646,[],[]
7630,ID-23438,[],[]
7631,ID-23333,[],[]
7632,ID-20835,[],[]
7633,ID-23897,[],[]
7634,ID-18574,[],[]
7635,ID-25872,[],[]
7636,ID-14219,[],[]
7637,ID-24241,[],[]
7638,ID-22418,[],[]
7639,ID-24698,[],[]
7640,ID-23618,[],[]
7641,ID-22603,[],[]
7642,ID-20367,[],[]
7643,ID-22292,[],[]
7644,ID-23903,[],[72088]
7645,ID-20812,[],[]
7646,ID-17539,[],[]
7647,ID-23239,[],[]
7648,ID-18703,[],[]
7649,ID-20795,[],[]
7650,ID-24019,[],[]
7651,ID-23806,[],[]
7652,ID-23095,[],[]
7653,ID-21882,[],[]
7654,ID-18813,[],[]
7655,ID-19176,[],[]
7656,ID-04848,[9464],[]
7657,ID-12522,[],[]
7658,ID-23206,[],[]
7659,ID-22129,[],[]
7660,ID-16072,[],[]
7661,ID-25111,[],[]
7662,ID-21221,[],[]
7663,ID-26147,[],[]
7664,ID-16802,[],[]
7665,ID-23863,[],[122304]
7666,ID-25780,[],[]
7667,ID-22036,[],[]
7668,ID-24239,[],[]
7669,ID-24611,[7870],[]
7670,ID-20976,[],[]
7671,ID-20658,[],[]
7672,ID-21394,[],[]
7673,ID-26257,[],[]
7674,ID-18994,[],[]
7675,ID-24186,"[9567, 4571]",[]
7676,ID-22884,[],[]
7677,ID-13984,[],[]
7678,ID-15538,[],[]
7679,ID-26295,[],[]
7680,ID-05210,[],[]
7681,ID-23244,[],[]
7682,ID-16900,[],[]
7683,ID-15605,[10306],[64166]
7684,ID-25634,[],[]
7685,ID-17315,[],[]
7686,ID-25680,[],[]
7687,ID-20489,[],[37262]
7688,ID-02424,"[9567, 4571]",[]
7689,ID-18714,[],[]
7690,ID-17365,[],[]
7691,ID-25298,[],[]
7692,ID-18824,[],[]
7693,ID-14244,[],[]
7694,ID-22869,[],[]
7695,ID-23772,[],[]
7696,ID-24052,[],[]
7697,ID-21634,[],[]
7698,ID-24001,[],[]
7699,ID-26905,[],[]
7700,ID-24007,[],[]
7701,ID-19679,[],[]
7702,ID-23900,[],[]
7703,ID-25488,[],[]
7704,ID-22800,[],[]
7705,ID-20452,[],[]
7706,ID-21648,[],[]
7707,ID-24912,[],[]
7708,ID-20515,[],[67263]
7709,ID-20403,[],[]
7710,ID-20949,[],[]
7711,ID-18631,[],[]
7712,ID-23591,[],[]
7713,ID-21907,[],[]
7714,ID-18088,[],[]
7715,ID-17645,[9360],[]
7716,ID-23819,[],[]
7717,ID-25715,[],[]
7718,ID-24066,[],[]
7719,ID-22554,[],[]
7720,ID-17629,[],[]
7721,ID-19742,[],[]
7722,ID-14484,[],[]
7723,ID-22882,[7723],[]
7724,ID-26293,[],[]
7725,ID-23514,[],[]
7726,ID-27243,[],[]
7727,ID-23887,[],[]
7728,ID-23452,[],[]
7729,ID-27163,[10720],[]
7730,ID-25088,[],[]
7731,ID-20709,[],[]
7732,ID-16446,[],[]
7733,ID-24630,[],[]
7734,ID-24347,[],[]
7735,ID-21162,[],[]
7736,ID-26504,[],[]
7737,ID-17643,[],[]
7738,ID-19285,[],[]
7739,ID-24247,[],[]
7740,ID-12646,[],[]
7741,ID-24119,[],[]
7742,ID-22097,[],[]
7743,ID-22893,[],[]
7744,ID-25937,[],[]
7745,ID-24784,[],[]
7746,ID-18223,[],[]
7747,ID-26144,[],[]
7748,ID-25849,[],[]
7749,ID-25984,[7749],[]
7750,ID-25615,[],[]
7751,ID-25285,[],[]
7752,ID-11030,[],[]
7753,ID-24152,[],[]
7754,ID-21455,[],[]
7755,ID-24522,[],[]
7756,ID-25628,[],[]
7757,ID-23516,[],[]
7758,ID-21027,[],[]
7759,ID-25682,[],[]
7760,ID-25645,[],[152020]
7761,ID-02597,"[4696, 4914, 4800]","[4800, 13445]"
7762,ID-18016,[],[]
7763,ID-23956,[],[]
7764,ID-21888,[],[]
7765,ID-19927,[],[]
7766,ID-24206,[],[]
7767,ID-22147,[],[]
7768,ID-24829,[],[]
7769,ID-22551,[10425],[]
7770,ID-20665,[],[]
7771,ID-25996,[],[]
7772,ID-17713,[],[]
7773,ID-22741,[],[]
7774,ID-20913,[],[]
7775,ID-10446,[],[]
7776,ID-20304,[],[]
7777,ID-23073,[],[]
7778,ID-23190,[],[]
7779,ID-23816,[],[]
7780,ID-23596,[],[]
7781,ID-25802,[],[]
7782,ID-20573,[],[]
7783,ID-22108,[],[]
7784,ID-23338,[],[]
7785,ID-22084,[],[]
7786,ID-27440,[],[]
7787,ID-24148,[],[]
7788,ID-20511,[],[]
7789,ID-19081,[],[]
7790,ID-24785,[],[]
7791,ID-07346,[],[]
7792,ID-16724,[],[]
7793,ID-21063,[],[]
7794,ID-22706,[],[]
7795,ID-21216,[],[]
7796,ID-23867,[],[]
7797,ID-21278,[],"[58873, 110932]"
7798,ID-19515,[],[63055]
7799,ID-23584,[],[]
7800,ID-23154,[],[]
7801,ID-20553,[],[]
7802,ID-25743,[],[]
7803,ID-27191,[],[98409]
7804,ID-19156,[],[]
7805,ID-25786,[],[]
7806,ID-16113,[],[]
7807,ID-24868,[],[]
7808,ID-16270,[],[]
7809,ID-17865,[],[]
7810,ID-17034,[],[]
7811,ID-22630,[],[]
7812,ID-23263,[],[]
7813,ID-21185,[],[]
7814,ID-18628,[],[]
7815,ID-20340,[],[]
7816,ID-22122,[],[]
7817,ID-24453,[],[]
7818,ID-26021,[],[]
7819,ID-25636,[],[]
7820,ID-22379,[],[96323]
7821,ID-20871,[],[]
7822,ID-23303,[],[196450]
7823,ID-25253,[],[]
7824,ID-22218,[],[]
7825,ID-26654,[],[]
7826,ID-19568,[],[]
7827,ID-17551,[],[]
7828,ID-24661,[],[]
7829,ID-17999,[],[]
7830,ID-22216,[],[]
7831,ID-25733,[],[]
7832,ID-19120,[],[]
7833,ID-23823,[],[]
7834,ID-19886,[],[]
7835,ID-22220,[],[]
7836,ID-17898,[],[]
7837,ID-20458,[],[]
7838,ID-20203,[10063],[]
7839,ID-25785,[],[]
7840,ID-00989,[],[]
7841,ID-21274,[],[]
7842,ID-24317,[],[]
7843,ID-24269,[],[]
7844,ID-18838,[],[]
7845,ID-23884,[],[]
7846,ID-21884,[],[152135]
7847,ID-24954,[],[]
7848,ID-27764,[],[]
7849,ID-26439,[],[]
7850,ID-20312,[7850],[]
7851,ID-26680,[],[]
7852,ID-10389,[],[]
7853,ID-26475,[],[]
7854,ID-25154,[],[]
7855,ID-14006,[],[]
7856,ID-27751,[],[]
7857,ID-15555,[],[]
7858,ID-24672,[],[]
7859,ID-26715,[],[]
7860,ID-22119,[],[]
7861,ID-18200,[],[]
7862,ID-24956,[],[]
7863,ID-26642,[],[]
7864,ID-27574,[],[]
7865,ID-25535,[],[]
7866,ID-21280,[],[68472]
7867,ID-22406,[],[]
7868,ID-29409,[],[]
7869,ID-00942,[],[]
7870,ID-21504,[7870],[]
7871,ID-24375,[],[]
7872,ID-23127,[],[]
7873,ID-19625,[],[]
7874,ID-25257,[],[]
7875,ID-24104,[],[]
7876,ID-08920,[],[]
7877,ID-09075,[],[33586]
7878,ID-22525,[],[]
7879,ID-29083,[],[]
7880,ID-05791,[],[]
7881,ID-17940,[],[]
7882,ID-17358,[],[]
7883,ID-22655,[],[]
7884,ID-17332,[],[]
7885,ID-19919,[],[54296]
7886,ID-23966,[],[]
7887,ID-11651,[],[]
7888,ID-24051,[],[]
7889,ID-17067,[8325],[]
7890,ID-21534,[],[196450]
7891,ID-18849,[],[]
7892,ID-24533,[],[]
7893,ID-28653,[],[]
7894,ID-22598,[],[]
7895,ID-26493,[],[]
7896,ID-13634,[],[]
7897,ID-24355,[],[]
7898,ID-20988,[],[]
7899,ID-17120,[],[]
7900,ID-07648,[],[]
7901,ID-23709,[],[]
7902,ID-16360,[],[]
7903,ID-28478,[],[]
7904,ID-22444,[],[]
7905,ID-14693,[],[]
7906,ID-22901,[],[]
7907,ID-21425,[],[]
7908,ID-15236,[],[]
7909,ID-19910,[5727],[]
7910,ID-24305,[],[]
7911,ID-25276,[],[]
7912,ID-25085,[],[]
7913,ID-18182,[],[]
7914,ID-25880,[],[]
7915,ID-25273,[],[]
7916,ID-24655,[],[]
7917,ID-26421,[],[]
7918,ID-22237,[],[140322]
7919,ID-25245,[],[]
7920,ID-24579,[],[]
7921,ID-26749,[],[]
7922,ID-25967,[],[]
